documento_id,cliente_id,fecha_factura,fecha_vencimiento,monto_factura_cop,saldo_cop,estado,dias_mora,region,ciudad
1588,72,2024-03-29,2024-05-28,12886686,0,Pagado,0,Eje Cafetero,Pereira
1589,129,2022-11-16,2023-02-14,6618894,0,Pagado,0,Pacífico,Pasto
1590,119,2022-02-19,2022-03-21,33755438,0,Pagado,0,Santanderes,Cúcuta
1591,158,2023-11-13,2024-01-12,4554723,0,Pagado,0,Pacífico,Pasto
1592,179,2022-11-21,2022-12-21,47901210,0,Pagado,0,Pacífico,Buenaventura
1593,6,2022-01-03,2022-03-04,9015225,0,Pagado,0,Caribe,Barranquilla
1594,93,2022-10-08,2023-01-06,13615120,5532124,En mora,725,Caribe,Santa Marta
1595,180,2024-02-22,2024-05-22,30231000,0,Pagado,0,Caribe,Valledupar
1596,156,2023-04-27,2023-05-27,4858736,4180066,En mora,584,Pacífico,Pasto
1597,131,2023-08-13,2023-09-12,18772608,0,Pagado,0,Santanderes,Bucaramanga
1598,3,2022-03-24,2022-06-22,1375488,692202,En mora,923,Pacífico,Cali
1599,91,2022-04-13,2022-05-13,29360548,0,Pagado,0,Llanos,Yopal
1600,192,2024-09-15,2024-10-15,1469532,0,Pagado,0,Caribe,Cartagena
1601,120,2024-01-11,2024-03-11,1057084,0,Pagado,0,Eje Cafetero,Armenia
1602,145,2024-04-14,2024-05-14,7545328,5420611,En mora,231,Eje Cafetero,Manizales
1603,154,2023-01-21,2023-02-20,1837800,1429195,En mora,680,Llanos,Villavicencio
1604,119,2024-07-31,2024-09-29,21520314,0,Pagado,0,Santanderes,Cúcuta
1605,172,2022-12-08,2023-01-07,15672270,0,Pagado,0,Caribe,Santa Marta
1606,118,2023-06-19,2023-07-19,1962814,0,Pagado,0,Pacífico,Popayán
1607,145,2022-07-06,2022-09-04,4010468,0,Pagado,0,Eje Cafetero,Manizales
1608,96,2024-02-18,2024-04-18,48689376,0,Pagado,0,Caribe,Cartagena
1609,161,2022-06-06,2022-09-04,10578378,0,Pagado,0,Pacífico,Popayán
1610,142,2022-09-29,2022-10-29,8384048,0,Pagado,0,Llanos,Arauca
1611,103,2024-11-07,2025-02-05,405220,405220,Vigente,0,Pacífico,Popayán
1612,151,2023-11-25,2024-02-23,12781748,12374696,En mora,312,Eje Cafetero,Armenia
1613,175,2023-10-06,2024-01-04,12818996,0,Pagado,0,Caribe,Valledupar
1614,55,2022-01-24,2022-04-24,2414685,1833952,En mora,982,Caribe,Cartagena
1615,134,2022-10-28,2022-12-27,9456594,6560595,En mora,735,Pacífico,Buenaventura
1616,92,2023-12-07,2024-02-05,5354860,0,Pagado,0,Pacífico,Pasto
1617,157,2022-02-15,2022-03-17,21503016,0,Pagado,0,Santanderes,Bucaramanga
1618,220,2024-11-05,2025-01-04,1053287,1053287,Vigente,0,Santanderes,Cúcuta
1619,154,2022-03-05,2022-06-03,38937465,0,Pagado,0,Llanos,Villavicencio
1620,46,2023-03-18,2023-05-17,6170379,0,Pagado,0,Santanderes,Bucaramanga
1621,70,2024-02-22,2024-03-23,47300960,0,Pagado,0,Pacífico,Buenaventura
1622,66,2024-11-12,2024-12-12,3459504,0,Pagado,0,Santanderes,Barrancabermeja
1623,93,2022-12-01,2023-03-01,2839278,1199744,En mora,671,Caribe,Santa Marta
1624,150,2022-12-06,2023-03-06,35690721,0,Pagado,0,Santanderes,Barrancabermeja
1625,215,2024-04-27,2024-07-26,927290,0,Pagado,0,Caribe,Barranquilla
1626,125,2023-02-12,2023-04-13,2277534,1312165,En mora,628,Eje Cafetero,Armenia
1627,17,2024-08-21,2024-10-20,13157424,0,Pagado,0,Eje Cafetero,Pereira
1628,33,2022-03-16,2022-05-15,23645614,0,Pagado,0,Llanos,Villavicencio
1629,101,2022-03-07,2022-04-06,15164208,0,Pagado,0,Pacífico,Cali
1630,40,2022-07-20,2022-08-19,26083900,0,Pagado,0,Pacífico,Buenaventura
1631,199,2022-03-04,2022-04-03,21417836,0,Pagado,0,Pacífico,Popayán
1632,28,2024-06-14,2024-09-12,3258295,0,Pagado,0,Caribe,Valledupar
1633,164,2022-07-03,2022-08-02,18084144,0,Pagado,0,Llanos,Arauca
1634,154,2023-08-28,2023-10-27,2572334,0,Pagado,0,Llanos,Villavicencio
1635,65,2022-08-05,2022-10-04,491414,232672,En mora,819,Eje Cafetero,Pereira
1636,6,2022-01-03,2022-04-03,3824640,0,Pagado,0,Caribe,Barranquilla
1637,194,2023-09-29,2023-12-28,56754944,30612499,En mora,369,Caribe,Valledupar
1638,102,2022-07-23,2022-09-21,2842560,0,Pagado,0,Santanderes,Bucaramanga
1639,205,2024-11-12,2025-02-10,30774600,30774600,Vigente,0,Caribe,Cartagena
1640,103,2022-10-02,2022-12-01,19292977,10577254,En mora,761,Pacífico,Popayán
1641,15,2023-07-04,2023-10-02,35142674,0,Pagado,0,Santanderes,Cúcuta
1642,95,2022-08-16,2022-09-15,41450352,0,Pagado,0,Pacífico,Cali
1643,207,2022-10-10,2022-12-09,11774080,4943697,En mora,753,Pacífico,Buenaventura
1644,8,2023-05-25,2023-06-24,2189362,0,Pagado,0,Caribe,Sincelejo
1645,15,2023-07-16,2023-09-14,35941933,0,Pagado,0,Santanderes,Cúcuta
1646,36,2024-08-31,2024-10-30,64230426,0,Pagado,0,Llanos,Arauca
1647,46,2023-06-25,2023-09-23,45604268,0,Pagado,0,Santanderes,Bucaramanga
1648,143,2024-09-07,2024-12-06,845070,0,Pagado,0,Pacífico,Pasto
1649,7,2024-12-22,2025-01-21,3949269,3949269,Vigente,0,Eje Cafetero,Pereira
1650,187,2023-05-17,2023-08-15,7581240,0,Pagado,0,Pacífico,Cali
1651,170,2024-11-11,2024-12-11,4133725,0,Pagado,0,Santanderes,Bucaramanga
1652,19,2024-11-18,2025-02-16,2590002,2590002,Vigente,0,Llanos,Yopal
1653,133,2022-08-31,2022-11-29,45803520,0,Pagado,0,Caribe,Valledupar
1654,81,2022-06-12,2022-08-11,4880400,0,Pagado,0,Pacífico,Popayán
1655,84,2024-05-19,2024-06-18,10759770,0,Pagado,0,Pacífico,Pasto
1656,35,2024-11-15,2025-02-13,4550736,4550736,Vigente,0,Llanos,Villavicencio
1657,136,2024-10-15,2025-01-13,8319851,8319851,Vigente,0,Llanos,Yopal
1658,216,2023-07-11,2023-10-09,14929884,9480680,En mora,449,Llanos,Arauca
1659,99,2023-08-25,2023-09-24,14471509,0,Pagado,0,Pacífico,Popayán
1660,155,2023-07-06,2023-10-04,12878610,0,Pagado,0,Pacífico,Pasto
1661,27,2024-06-20,2024-07-20,4822524,2121934,En mora,164,Eje Cafetero,Pereira
1662,178,2024-08-25,2024-09-24,15557466,0,Pagado,0,Caribe,Sincelejo
1663,55,2022-05-16,2022-07-15,11904384,0,Pagado,0,Caribe,Cartagena
1664,97,2023-07-11,2023-09-09,29284580,0,Pagado,0,Caribe,Sincelejo
1665,100,2023-02-27,2023-03-29,2004210,0,Pagado,0,Eje Cafetero,Manizales
1666,54,2022-09-15,2022-10-15,4280367,0,Pagado,0,Caribe,Barranquilla
1667,148,2022-07-02,2022-09-30,21552216,0,Pagado,0,Llanos,Villavicencio
1668,107,2024-08-11,2024-10-10,3816848,0,Pagado,0,Pacífico,Popayán
1669,49,2023-04-15,2023-05-15,18872800,11099859,En mora,596,Caribe,Sincelejo
1670,17,2024-02-26,2024-03-27,10011345,0,Pagado,0,Eje Cafetero,Pereira
1671,55,2022-10-19,2022-11-18,1447656,0,Pagado,0,Caribe,Cartagena
1672,31,2023-03-27,2023-06-25,4550072,0,Pagado,0,Eje Cafetero,Armenia
1673,101,2024-06-24,2024-09-22,18617175,0,Pagado,0,Pacífico,Cali
1674,11,2023-11-14,2023-12-14,2961055,0,Pagado,0,Pacífico,Pasto
1675,78,2022-11-04,2023-01-03,3409451,0,Pagado,0,Llanos,Yopal
1676,207,2024-03-26,2024-04-25,38446784,21045140,En mora,250,Pacífico,Buenaventura
1677,48,2023-09-06,2023-10-06,36879026,0,Pagado,0,Llanos,Arauca
1678,83,2022-05-24,2022-06-23,6343056,0,Pagado,0,Caribe,Santa Marta
1679,129,2024-04-24,2024-06-23,975312,0,Pagado,0,Pacífico,Pasto
1680,157,2024-05-17,2024-07-16,13838016,13753054,En mora,168,Santanderes,Bucaramanga
1681,143,2024-03-27,2024-05-26,31911012,0,Pagado,0,Pacífico,Pasto
1682,134,2022-06-10,2022-09-08,6832080,0,Pagado,0,Pacífico,Buenaventura
1683,163,2024-03-13,2024-04-12,21413625,0,Pagado,0,Eje Cafetero,Manizales
1684,129,2023-01-13,2023-04-13,9671684,0,Pagado,0,Pacífico,Pasto
1685,5,2022-08-31,2022-11-29,790185,443085,En mora,763,Pacífico,Popayán
1686,46,2023-03-13,2023-04-12,34050614,0,Pagado,0,Santanderes,Bucaramanga
1687,3,2022-10-17,2022-12-16,50385024,45103829,En mora,746,Pacífico,Cali
1688,3,2022-02-19,2022-03-21,14425881,0,Pagado,0,Pacífico,Cali
1689,174,2022-12-06,2023-01-05,25723359,0,Pagado,0,Eje Cafetero,Pereira
1690,193,2022-07-27,2022-10-25,1121288,0,Pagado,0,Llanos,Yopal
1691,55,2023-03-02,2023-04-01,14105043,0,Pagado,0,Caribe,Cartagena
1692,156,2024-10-02,2024-12-01,1387581,0,Pagado,0,Pacífico,Pasto
1693,112,2024-07-24,2024-09-22,5523738,5174108,En mora,100,Caribe,Sincelejo
1694,125,2022-08-30,2022-11-28,8385752,0,Pagado,0,Eje Cafetero,Armenia
1695,127,2023-01-14,2023-04-14,2026100,1601081,En mora,627,Pacífico,Buenaventura
1696,127,2022-07-04,2022-10-02,25578655,14810596,En mora,821,Pacífico,Buenaventura
1697,84,2024-10-24,2024-11-23,7571460,0,Pagado,0,Pacífico,Pasto
1698,40,2024-01-11,2024-04-10,2510790,2087344,En mora,265,Pacífico,Buenaventura
1699,68,2023-01-11,2023-03-12,5082084,0,Pagado,0,Pacífico,Pasto
1700,30,2023-06-02,2023-07-02,39351060,37314188,En mora,548,Santanderes,Bucaramanga
1701,29,2024-09-29,2024-12-28,19635863,0,Pagado,0,Pacífico,Popayán
1702,20,2024-07-21,2024-09-19,41497666,0,Pagado,0,Pacífico,Popayán
1703,2,2024-06-22,2024-07-22,9012010,0,Pagado,0,Llanos,Villavicencio
1704,215,2024-06-01,2024-08-30,1701972,720671,En mora,123,Caribe,Barranquilla
1705,57,2024-02-26,2024-05-26,18541665,0,Pagado,0,Eje Cafetero,Manizales
1706,210,2024-12-27,2025-03-27,4993540,4993540,Vigente,0,Llanos,Yopal
1707,112,2023-06-29,2023-07-29,17929160,0,Pagado,0,Caribe,Sincelejo
1708,35,2024-10-28,2024-11-27,31477938,28138179,En mora,34,Llanos,Villavicencio
1709,77,2023-09-05,2023-12-04,18473328,8537739,En mora,393,Llanos,Yopal
1710,185,2022-09-20,2022-11-19,33149060,0,Pagado,0,Caribe,Sincelejo
1711,36,2022-07-17,2022-08-16,3730832,0,Pagado,0,Llanos,Arauca
1712,214,2023-11-18,2023-12-18,3997320,0,Pagado,0,Santanderes,Cúcuta
1713,182,2024-07-09,2024-10-07,843750,0,Pagado,0,Santanderes,Cúcuta
1714,12,2023-08-10,2023-11-08,36687665,0,Pagado,0,Caribe,Sincelejo
1715,6,2024-12-16,2025-02-14,21929427,21929427,Vigente,0,Caribe,Barranquilla
1716,27,2024-06-09,2024-08-08,1729704,0,Pagado,0,Eje Cafetero,Pereira
1717,214,2023-04-22,2023-07-21,3752352,3559540,En mora,529,Santanderes,Cúcuta
1718,158,2022-09-24,2022-11-23,16647498,0,Pagado,0,Pacífico,Pasto
1719,186,2022-12-21,2023-01-20,21105742,0,Pagado,0,Pacífico,Pasto
1720,35,2023-09-25,2023-11-24,1314547,830357,En mora,403,Llanos,Villavicencio
1721,206,2022-12-30,2023-03-30,22166946,0,Pagado,0,Eje Cafetero,Pereira
1722,43,2023-05-11,2023-07-10,2774304,0,Pagado,0,Pacífico,Buenaventura
1723,41,2023-04-05,2023-05-05,6743282,0,Pagado,0,Santanderes,Bucaramanga
1724,163,2022-01-29,2022-03-30,43508376,0,Pagado,0,Eje Cafetero,Manizales
1725,106,2022-09-02,2022-11-01,46725472,0,Pagado,0,Caribe,Cartagena
1726,103,2024-07-01,2024-09-29,15356583,0,Pagado,0,Pacífico,Popayán
1727,31,2024-11-05,2025-01-04,8170512,8170512,Vigente,0,Eje Cafetero,Armenia
1728,94,2022-10-03,2022-12-02,17962269,0,Pagado,0,Caribe,Cartagena
1729,75,2023-05-20,2023-08-18,11124990,0,Pagado,0,Eje Cafetero,Pereira
1730,13,2022-06-25,2022-08-24,1918632,0,Pagado,0,Santanderes,Cúcuta
1731,23,2023-03-10,2023-04-09,13306216,12021690,En mora,632,Santanderes,Bucaramanga
1732,207,2023-05-19,2023-06-18,1191706,0,Pagado,0,Pacífico,Buenaventura
1733,194,2024-09-09,2024-10-09,1524432,0,Pagado,0,Caribe,Valledupar
1734,218,2022-04-11,2022-07-10,335024,333834,En mora,905,Caribe,Sincelejo
1735,135,2022-08-22,2022-09-21,26784062,11609697,En mora,832,Caribe,Sincelejo
1736,121,2023-07-24,2023-10-22,12670990,8555093,En mora,436,Llanos,Villavicencio
1737,219,2024-07-13,2024-10-11,3285080,0,Pagado,0,Santanderes,Cúcuta
1738,136,2022-06-28,2022-07-28,1037394,0,Pagado,0,Llanos,Yopal
1739,195,2023-08-16,2023-11-14,25856636,0,Pagado,0,Santanderes,Barrancabermeja
1740,144,2023-05-02,2023-07-01,37745600,23187908,En mora,549,Llanos,Arauca
1741,7,2024-06-25,2024-07-25,8442061,7074264,En mora,159,Eje Cafetero,Pereira
1742,200,2023-02-11,2023-04-12,16259859,0,Pagado,0,Llanos,Yopal
1743,158,2024-09-06,2024-12-05,10576481,0,Pagado,0,Pacífico,Pasto
1744,127,2023-01-04,2023-02-03,32018184,0,Pagado,0,Pacífico,Buenaventura
1745,159,2023-11-05,2024-02-03,28943744,0,Pagado,0,Caribe,Valledupar
1746,19,2024-11-20,2024-12-20,1187007,0,Pagado,0,Llanos,Yopal
1747,201,2023-09-28,2023-11-27,19739805,0,Pagado,0,Caribe,Valledupar
1748,82,2022-01-26,2022-02-25,414506,0,Pagado,0,Santanderes,Barrancabermeja
1749,134,2022-11-22,2022-12-22,10339413,5357468,En mora,740,Pacífico,Buenaventura
1750,202,2024-02-16,2024-03-17,12965657,0,Pagado,0,Eje Cafetero,Pereira
1751,27,2022-03-07,2022-05-06,1750432,0,Pagado,0,Eje Cafetero,Pereira
1752,204,2022-10-31,2022-12-30,6910074,0,Pagado,0,Santanderes,Cúcuta
1753,71,2024-02-02,2024-05-02,5024556,0,Pagado,0,Caribe,Santa Marta
1754,149,2024-11-17,2025-02-15,11568792,11568792,Vigente,0,Santanderes,Barrancabermeja
1755,62,2022-09-01,2022-10-01,43245202,0,Pagado,0,Caribe,Barranquilla
1756,88,2022-12-22,2023-02-20,52639500,0,Pagado,0,Llanos,Yopal
1757,73,2022-07-04,2022-08-03,28571858,0,Pagado,0,Eje Cafetero,Pereira
1758,27,2023-06-09,2023-07-09,6791317,0,Pagado,0,Eje Cafetero,Pereira
1759,88,2023-12-07,2024-03-06,5354860,3833596,En mora,300,Llanos,Yopal
1760,75,2023-02-26,2023-04-27,33633475,0,Pagado,0,Eje Cafetero,Pereira
1761,143,2024-02-17,2024-04-17,40367900,0,Pagado,0,Pacífico,Pasto
1762,2,2022-12-22,2023-02-20,27069216,0,Pagado,0,Llanos,Villavicencio
1763,46,2022-04-19,2022-05-19,5240730,0,Pagado,0,Santanderes,Bucaramanga
1764,2,2022-03-16,2022-06-14,23645614,0,Pagado,0,Llanos,Villavicencio
1765,168,2024-05-30,2024-06-29,7750864,0,Pagado,0,Santanderes,Barrancabermeja
1766,112,2022-09-08,2022-11-07,3127248,0,Pagado,0,Caribe,Sincelejo
1767,119,2022-03-22,2022-04-21,27209319,0,Pagado,0,Santanderes,Cúcuta
1768,24,2022-06-24,2022-07-24,14095060,0,Pagado,0,Pacífico,Cali
1769,218,2024-01-04,2024-03-04,3515457,0,Pagado,0,Caribe,Sincelejo
1770,72,2022-03-22,2022-04-21,45664500,25863033,En mora,985,Eje Cafetero,Pereira
1771,141,2023-09-01,2023-11-30,31583688,26715466,En mora,397,Santanderes,Bucaramanga
1772,91,2022-07-27,2022-08-26,2701995,2291786,En mora,858,Llanos,Yopal
1773,185,2022-09-11,2022-10-11,9860056,0,Pagado,0,Caribe,Sincelejo
1774,186,2022-05-26,2022-08-24,27852120,0,Pagado,0,Pacífico,Pasto
1775,172,2022-11-10,2023-01-09,37821655,0,Pagado,0,Caribe,Santa Marta
1776,217,2024-10-22,2024-11-21,11131372,0,Pagado,0,Llanos,Yopal
1777,52,2024-02-04,2024-04-04,3780048,3483881,En mora,271,Eje Cafetero,Pereira
1778,102,2022-12-19,2023-03-19,22707615,0,Pagado,0,Santanderes,Bucaramanga
1779,160,2024-08-22,2024-10-21,831774,679182,En mora,71,Llanos,Arauca
1780,175,2022-03-07,2022-05-06,14600208,13453748,En mora,970,Caribe,Valledupar
1781,21,2024-09-20,2024-10-20,22293495,17478896,En mora,72,Llanos,Yopal
1782,22,2023-04-04,2023-07-03,28663446,12692581,En mora,547,Llanos,Yopal
1783,194,2024-08-07,2024-10-06,8089257,0,Pagado,0,Caribe,Valledupar
1784,47,2023-06-17,2023-09-15,4974072,0,Pagado,0,Llanos,Villavicencio
1785,149,2022-10-30,2022-12-29,17614575,0,Pagado,0,Santanderes,Barrancabermeja
1786,82,2023-11-07,2023-12-07,38380925,19018043,En mora,390,Santanderes,Barrancabermeja
1787,99,2022-09-29,2022-11-28,16559518,12349534,En mora,764,Pacífico,Popayán
1788,2,2024-03-12,2024-06-10,10919616,0,Pagado,0,Llanos,Villavicencio
1789,109,2023-04-17,2023-05-17,8687280,0,Pagado,0,Pacífico,Pasto
1790,28,2024-05-23,2024-06-22,11288280,0,Pagado,0,Caribe,Valledupar
1791,123,2022-07-08,2022-08-07,382941,0,Pagado,0,Caribe,Santa Marta
1792,114,2024-12-08,2025-03-08,40773249,40773249,Vigente,0,Caribe,Valledupar
1793,46,2024-04-02,2024-07-01,356248,199864,En mora,183,Santanderes,Bucaramanga
1794,179,2022-11-12,2022-12-12,14180881,8612542,En mora,750,Pacífico,Buenaventura
1795,140,2024-11-13,2025-01-12,47995406,47995406,Vigente,0,Santanderes,Cúcuta
1796,151,2024-05-22,2024-07-21,13009980,12264383,En mora,163,Eje Cafetero,Armenia
1797,55,2023-08-15,2023-10-14,2735050,0,Pagado,0,Caribe,Cartagena
1798,12,2023-10-20,2024-01-18,9837064,6463147,En mora,348,Caribe,Sincelejo
1799,9,2024-11-17,2024-12-17,9488143,0,Pagado,0,Llanos,Villavicencio
1800,152,2022-12-27,2023-02-25,10933208,0,Pagado,0,Santanderes,Cúcuta
1801,134,2023-10-13,2023-11-12,4769847,3788066,En mora,415,Pacífico,Buenaventura
1802,55,2022-09-28,2022-10-28,15157752,8292053,En mora,795,Caribe,Cartagena
1803,144,2022-10-30,2022-11-29,31326295,27841625,En mora,763,Llanos,Arauca
1804,165,2023-09-01,2023-11-30,2549760,1244845,En mora,397,Santanderes,Cúcuta
1805,29,2022-06-14,2022-08-13,7096080,0,Pagado,0,Pacífico,Popayán
1806,114,2024-02-09,2024-03-10,41493728,0,Pagado,0,Caribe,Valledupar
1807,122,2022-07-13,2022-09-11,9845600,6210168,En mora,842,Pacífico,Popayán
1808,183,2024-11-04,2025-01-03,9272701,9272701,Vigente,0,Pacífico,Popayán
1809,60,2022-06-13,2022-08-12,2918496,2419201,En mora,872,Caribe,Valledupar
1810,91,2022-03-15,2022-05-14,18597314,11427468,En mora,962,Llanos,Yopal
1811,113,2024-03-12,2024-04-11,6357344,0,Pagado,0,Caribe,Sincelejo
1812,191,2023-06-29,2023-07-29,17603168,13198335,En mora,521,Santanderes,Cúcuta
1813,84,2022-10-17,2023-01-15,27896921,15982366,En mora,716,Pacífico,Pasto
1814,140,2024-06-01,2024-07-31,42088166,23122337,En mora,153,Santanderes,Cúcuta
1815,57,2024-03-16,2024-05-15,3448419,0,Pagado,0,Eje Cafetero,Manizales
1816,49,2022-10-12,2022-12-11,15985229,13999922,En mora,751,Caribe,Sincelejo
1817,119,2023-02-06,2023-04-07,29203420,0,Pagado,0,Santanderes,Cúcuta
1818,52,2022-11-30,2022-12-30,26314848,0,Pagado,0,Eje Cafetero,Pereira
1819,117,2023-03-14,2023-06-12,13427343,0,Pagado,0,Eje Cafetero,Armenia
1820,203,2024-04-18,2024-05-18,12280574,0,Pagado,0,Caribe,Santa Marta
1821,204,2023-04-04,2023-05-04,4548082,0,Pagado,0,Santanderes,Cúcuta
1822,36,2024-12-28,2025-01-27,4709397,4709397,Vigente,0,Llanos,Arauca
1823,90,2023-09-24,2023-12-23,1496949,0,Pagado,0,Eje Cafetero,Armenia
1824,81,2024-01-08,2024-04-07,18654940,0,Pagado,0,Pacífico,Popayán
1825,156,2022-02-01,2022-04-02,16474044,8271659,En mora,1004,Pacífico,Pasto
1826,194,2024-04-30,2024-05-30,22715070,0,Pagado,0,Caribe,Valledupar
1827,75,2022-08-19,2022-10-18,22020491,12620424,En mora,805,Eje Cafetero,Pereira
1828,109,2022-04-10,2022-06-09,8219755,0,Pagado,0,Pacífico,Pasto
1829,12,2023-06-01,2023-08-30,11933656,0,Pagado,0,Caribe,Sincelejo
1830,72,2022-08-15,2022-11-13,52918965,36338939,En mora,779,Eje Cafetero,Pereira
1831,11,2024-09-20,2024-12-19,22293495,0,Pagado,0,Pacífico,Pasto
1832,127,2022-07-10,2022-08-09,10866189,0,Pagado,0,Pacífico,Buenaventura
1833,198,2023-10-22,2023-12-21,28135238,12864077,En mora,376,Caribe,Santa Marta
1834,117,2024-02-01,2024-04-01,12670229,12058922,En mora,274,Eje Cafetero,Armenia
1835,41,2022-11-30,2023-02-28,26349318,22325235,En mora,672,Santanderes,Bucaramanga
1836,53,2022-08-11,2022-10-10,1665615,0,Pagado,0,Santanderes,Cúcuta
1837,46,2024-05-17,2024-07-16,15988620,0,Pagado,0,Santanderes,Bucaramanga
1838,89,2022-01-14,2022-02-13,7173180,0,Pagado,0,Santanderes,Bucaramanga
1839,119,2023-06-17,2023-08-16,25163570,0,Pagado,0,Santanderes,Cúcuta
1840,118,2023-09-13,2023-11-12,4961544,3923006,En mora,415,Pacífico,Popayán
1841,115,2024-09-02,2024-12-01,51652970,49779120,En mora,30,Pacífico,Popayán
1842,72,2022-07-27,2022-08-26,13462920,0,Pagado,0,Eje Cafetero,Pereira
1843,210,2022-05-10,2022-08-08,7851242,0,Pagado,0,Llanos,Yopal
1844,14,2024-06-26,2024-07-26,46627347,0,Pagado,0,Pacífico,Pasto
1845,215,2023-01-11,2023-02-10,22061619,0,Pagado,0,Caribe,Barranquilla
1846,68,2023-04-30,2023-06-29,8773950,0,Pagado,0,Pacífico,Pasto
1847,213,2022-04-08,2022-07-07,31862886,0,Pagado,0,Caribe,Sincelejo
1848,103,2024-05-21,2024-07-20,1572219,0,Pagado,0,Pacífico,Popayán
1849,20,2023-11-01,2024-01-30,8142138,0,Pagado,0,Pacífico,Popayán
1850,135,2022-09-21,2022-11-20,15960516,0,Pagado,0,Caribe,Sincelejo
1851,120,2022-12-06,2023-03-06,500680,440525,En mora,666,Eje Cafetero,Armenia
1852,127,2022-05-17,2022-08-15,14704320,0,Pagado,0,Pacífico,Buenaventura
1853,26,2023-11-09,2024-02-07,3532224,0,Pagado,0,Caribe,Sincelejo
1854,22,2022-04-19,2022-06-18,1806794,0,Pagado,0,Llanos,Yopal
1855,72,2023-08-15,2023-10-14,1829632,0,Pagado,0,Eje Cafetero,Pereira
1856,184,2023-10-22,2023-11-21,30151064,0,Pagado,0,Eje Cafetero,Pereira
1857,80,2022-11-13,2022-12-13,25270817,24224134,En mora,749,Pacífico,Pasto
1858,96,2022-03-12,2022-04-11,13225770,0,Pagado,0,Caribe,Cartagena
1859,205,2023-09-13,2023-10-13,51062220,28280664,En mora,445,Caribe,Cartagena
1860,84,2024-08-22,2024-10-21,831774,0,Pagado,0,Pacífico,Pasto
1861,184,2024-02-25,2024-05-25,1218474,941096,En mora,220,Eje Cafetero,Pereira
1862,11,2023-03-25,2023-04-24,32584400,13298666,En mora,617,Pacífico,Pasto
1863,22,2024-09-24,2024-10-24,13661489,0,Pagado,0,Llanos,Yopal
1864,207,2023-07-16,2023-08-15,6095700,0,Pagado,0,Pacífico,Buenaventura
1865,159,2022-10-18,2022-12-17,1148433,0,Pagado,0,Caribe,Valledupar
1866,103,2023-11-25,2024-02-23,12781748,7236410,En mora,312,Pacífico,Popayán
1867,31,2023-10-21,2024-01-19,17418198,0,Pagado,0,Eje Cafetero,Armenia
1868,13,2024-08-01,2024-08-31,10990825,0,Pagado,0,Santanderes,Cúcuta
1869,42,2023-01-28,2023-02-27,14396160,9741976,En mora,673,Caribe,Barranquilla
1870,192,2023-09-07,2023-12-06,5840298,4805901,En mora,391,Caribe,Cartagena
1871,86,2023-11-17,2024-01-16,30788892,0,Pagado,0,Llanos,Villavicencio
1872,167,2023-04-23,2023-05-23,18996670,0,Pagado,0,Caribe,Santa Marta
1873,31,2023-11-14,2023-12-14,18922896,17350400,En mora,383,Eje Cafetero,Armenia
1874,18,2022-04-17,2022-05-17,8509413,0,Pagado,0,Santanderes,Barrancabermeja
1875,63,2023-09-04,2023-11-03,52923897,0,Pagado,0,Llanos,Villavicencio
1876,53,2023-01-19,2023-04-19,19985775,0,Pagado,0,Santanderes,Cúcuta
1877,212,2023-05-18,2023-06-17,3891237,0,Pagado,0,Llanos,Arauca
1878,180,2024-07-24,2024-09-22,2976920,0,Pagado,0,Caribe,Valledupar
1879,163,2023-06-09,2023-07-09,5511456,0,Pagado,0,Eje Cafetero,Manizales
1880,85,2023-08-22,2023-10-21,1036222,469989,En mora,437,Pacífico,Popayán
1881,109,2024-09-12,2024-10-12,6513184,0,Pagado,0,Pacífico,Pasto
1882,22,2024-01-04,2024-04-03,34631250,0,Pagado,0,Llanos,Yopal
1883,153,2024-08-30,2024-09-29,35890920,0,Pagado,0,Caribe,Valledupar
1884,1,2023-02-07,2023-04-08,9298443,6205359,En mora,633,Caribe,Barranquilla
1885,158,2024-03-26,2024-06-24,604048,0,Pagado,0,Pacífico,Pasto
1886,16,2024-07-11,2024-10-09,11376360,0,Pagado,0,Pacífico,Popayán
1887,210,2023-02-26,2023-05-27,33633475,29354320,En mora,584,Llanos,Yopal
1888,116,2022-06-12,2022-07-12,40761037,32261177,En mora,903,Llanos,Arauca
1889,30,2023-03-08,2023-05-07,6142596,0,Pagado,0,Santanderes,Bucaramanga
1890,175,2023-05-17,2023-08-15,2527975,2226022,En mora,504,Caribe,Valledupar
1891,69,2022-03-28,2022-04-27,651511,421404,En mora,979,Santanderes,Bucaramanga
1892,161,2024-08-06,2024-10-05,34702535,0,Pagado,0,Pacífico,Popayán
1893,202,2022-11-15,2023-02-13,12743258,0,Pagado,0,Eje Cafetero,Pereira
1894,42,2024-06-24,2024-09-22,4045834,0,Pagado,0,Caribe,Barranquilla
1895,103,2023-01-31,2023-05-01,9034128,0,Pagado,0,Pacífico,Popayán
1896,182,2022-07-05,2022-09-03,14919270,14075717,En mora,850,Santanderes,Cúcuta
1897,167,2024-12-30,2025-03-30,361971,361971,Vigente,0,Caribe,Santa Marta
1898,167,2023-01-10,2023-02-09,4214320,0,Pagado,0,Caribe,Santa Marta
1899,11,2024-11-23,2025-01-22,7361718,7361718,Vigente,0,Pacífico,Pasto
1900,49,2022-07-10,2022-09-08,14483130,0,Pagado,0,Caribe,Sincelejo
1901,92,2024-05-26,2024-08-24,18250260,0,Pagado,0,Pacífico,Pasto
